,Amount,MerchantID,TransactionType,Location,IsFraud,DayOfWeek,Day,Month,IsWeekend,Hour_sin,Hour_cos
450,2072.97,103,0,9,0,3,1,1,0,0.0,1.0
451,199.97,798,1,6,0,3,1,1,0,0.0,1.0
452,4231.9,204,0,1,0,3,1,1,0,0.0,1.0
453,1278.76,788,0,0,0,3,1,1,0,0.0,1.0
454,3267.74,286,1,1,0,3,1,1,0,0.0,1.0
455,353.12,818,1,2,0,3,1,1,0,0.0,1.0
456,1008.91,13,0,7,0,3,1,1,0,0.0,1.0
457,815.82,198,0,7,0,3,1,1,0,0.0,1.0
458,3574.71,64,0,4,0,3,1,1,0,0.0,1.0
459,4448.41,884,0,3,0,3,1,1,0,0.0,1.0
460,3405.11,273,1,6,0,3,1,1,0,0.0,1.0
461,2051.67,694,1,5,0,3,1,1,0,0.0,1.0
462,2333.98,46,1,6,0,3,1,1,0,0.0,1.0
463,3776.8,82,0,9,0,3,1,1,0,0.0,1.0
464,2824.48,269,0,7,0,3,1,1,0,0.0,1.0
465,690.02,71,0,6,0,3,1,1,0,0.0,1.0
466,1200.66,431,1,8,0,3,1,1,0,0.0,1.0
467,4593.29,901,0,8,0,3,1,1,0,0.0,1.0
468,3349.47,122,1,2,0,3,1,1,0,0.0,1.0
469,3409.05,102,0,2,0,3,1,1,0,0.0,1.0
470,146.4,967,0,3,0,3,1,1,0,0.0,1.0
471,1047.11,535,0,6,0,3,1,1,0,0.0,1.0
472,1301.75,558,0,5,0,3,1,1,0,0.0,1.0
473,372.78,712,0,4,0,3,1,1,0,0.0,1.0
474,2906.03,84,1,1,0,3,1,1,0,0.0,1.0
475,2679.58,361,0,5,0,3,1,1,0,0.0,1.0
476,671.69,605,1,5,0,3,1,1,0,0.0,1.0
477,1117.05,327,1,4,0,3,1,1,0,0.0,1.0
478,1348.04,686,0,2,0,3,1,1,0,0.0,1.0
479,4210.14,786,0,5,0,3,1,1,0,0.0,1.0
480,4509.1,212,1,8,0,3,1,1,0,0.0,1.0
481,1788.41,896,0,2,0,3,1,1,0,0.0,1.0
482,3021.35,195,0,8,0,3,1,1,0,0.0,1.0
483,4874.36,303,1,0,0,3,1,1,0,0.0,1.0
484,1062.55,489,1,3,0,3,1,1,0,0.0,1.0
485,2229.09,368,1,6,0,3,1,1,0,0.0,1.0
486,4735.69,941,1,2,0,3,1,1,0,0.0,1.0
487,3635.9,912,1,5,0,3,1,1,0,0.0,1.0
488,3957.34,154,0,4,0,3,1,1,0,0.0,1.0
489,1252.36,544,0,2,0,3,1,1,0,0.0,1.0
490,2793.05,539,1,0,0,3,1,1,0,0.0,1.0
491,566.44,504,1,9,0,3,1,1,0,0.0,1.0
492,1742.14,395,1,1,0,3,1,1,0,0.0,1.0
493,1904.81,693,0,7,0,3,1,1,0,0.0,1.0
494,3357.13,511,0,4,0,3,1,1,0,0.0,1.0
495,2193.2,602,1,3,0,3,1,1,0,0.0,1.0
496,214.46,229,0,5,0,3,1,1,0,0.0,1.0
497,2454.2,22,0,0,0,3,1,1,0,0.0,1.0
498,2926.09,713,1,6,0,3,1,1,0,0.0,1.0
499,4413.47,522,0,6,0,3,1,1,0,0.0,1.0
500,2422.03,703,0,5,0,3,1,1,0,0.0,1.0
501,2475.66,829,1,8,0,3,1,1,0,0.0,1.0
502,4362.22,245,0,8,0,3,1,1,0,0.0,1.0
503,2679.7,926,0,1,0,3,1,1,0,0.0,1.0
504,238.04,568,1,5,0,3,1,1,0,0.0,1.0
505,4526.06,201,0,3,0,3,1,1,0,0.0,1.0
506,1407.65,358,0,5,1,3,1,1,0,0.0,1.0
507,1387.25,935,1,4,0,3,1,1,0,0.0,1.0
508,4254.39,654,1,1,0,3,1,1,0,0.0,1.0
509,327.65,848,1,9,0,3,1,1,0,0.0,1.0
510,3755.69,532,0,4,0,3,1,1,0,0.0,1.0
511,2521.76,805,0,5,0,3,1,1,0,0.0,1.0
512,1316.72,947,0,1,0,3,1,1,0,0.0,1.0
513,2296.64,613,0,4,0,3,1,1,0,0.0,1.0
514,1505.15,894,1,1,0,3,1,1,0,0.0,1.0
515,1297.03,273,1,0,0,3,1,1,0,0.0,1.0
516,1588.73,161,0,8,0,3,1,1,0,0.0,1.0
517,1279.92,888,1,7,0,3,1,1,0,0.0,1.0
518,4527.2,361,0,6,0,3,1,1,0,0.0,1.0
519,4564.53,13,1,7,0,3,1,1,0,0.0,1.0
520,4366.27,178,1,4,0,3,1,1,0,0.0,1.0
521,2274.58,914,1,8,0,3,1,1,0,0.0,1.0
522,2981.95,522,1,1,0,3,1,1,0,0.0,1.0
523,3341.42,58,0,1,0,3,1,1,0,0.0,1.0
524,911.31,585,0,5,0,3,1,1,0,0.0,1.0
525,4591.05,213,1,4,0,3,1,1,0,0.0,1.0
526,992.85,554,0,0,0,3,1,1,0,0.0,1.0
527,2929.29,802,0,0,0,3,1,1,0,0.0,1.0
528,2254.13,284,1,8,0,3,1,1,0,0.0,1.0
529,750.6,100,0,3,0,3,1,1,0,0.0,1.0
530,3323.96,1000,1,3,0,3,1,1,0,0.0,1.0
531,3374.49,668,0,5,0,3,1,1,0,0.0,1.0
532,3992.4,359,0,4,0,3,1,1,0,0.0,1.0
533,183.54,705,0,4,0,3,1,1,0,0.0,1.0
534,852.53,694,0,7,0,3,1,1,0,0.0,1.0
535,2934.86,101,1,2,0,3,1,1,0,0.0,1.0
536,2072.84,183,1,4,0,3,1,1,0,0.0,1.0
537,2923.25,962,1,9,0,3,1,1,0,0.0,1.0
538,4258.71,282,0,9,0,3,1,1,0,0.0,1.0
539,4136.06,65,1,7,0,3,1,1,0,0.0,1.0
540,1849.94,220,0,2,0,3,1,1,0,0.0,1.0
541,4247.25,926,1,3,0,3,1,1,0,0.0,1.0
542,2463.35,18,1,9,0,3,1,1,0,0.0,1.0
543,4429.38,592,0,4,0,3,1,1,0,0.0,1.0
544,2616.94,843,1,7,0,3,1,1,0,0.0,1.0
545,522.73,92,0,4,0,3,1,1,0,0.0,1.0
546,1745.1,68,0,4,0,3,1,1,0,0.0,1.0
547,1837.08,684,1,0,0,3,1,1,0,0.0,1.0
548,619.48,427,0,1,0,3,1,1,0,0.0,1.0
549,616.34,869,1,8,0,3,1,1,0,0.0,1.0
550,1057.76,399,1,1,0,3,1,1,0,0.0,1.0
551,4760.02,247,1,7,0,3,1,1,0,0.0,1.0
552,4256.7,897,1,1,0,3,1,1,0,0.0,1.0
553,2101.04,378,0,7,0,3,1,1,0,0.0,1.0
554,2943.87,657,1,6,0,3,1,1,0,0.0,1.0
555,1835.1,85,1,1,0,3,1,1,0,0.0,1.0
556,1354.66,845,1,8,0,3,1,1,0,0.0,1.0
557,1442.19,655,1,5,0,3,1,1,0,0.0,1.0
558,3005.9,658,1,2,0,3,1,1,0,0.0,1.0
559,636.86,299,1,6,0,3,1,1,0,0.0,1.0
560,1344.99,141,1,6,0,3,1,1,0,0.0,1.0
561,259.78,514,1,2,0,3,1,1,0,0.0,1.0
562,3675.5,956,1,9,0,3,1,1,0,0.0,1.0
563,4833.55,818,1,7,0,3,1,1,0,0.0,1.0
564,4601.81,629,0,9,0,3,1,1,0,0.0,1.0
565,4539.76,811,1,0,0,3,1,1,0,0.0,1.0
566,4159.75,550,0,1,0,3,1,1,0,0.0,1.0
567,1131.85,132,1,5,0,3,1,1,0,0.0,1.0
568,3513.48,573,1,9,0,3,1,1,0,0.0,1.0
569,2601.72,343,0,1,0,3,1,1,0,0.0,1.0
570,1312.16,820,0,6,0,3,1,1,0,0.0,1.0
571,4152.83,400,1,4,0,3,1,1,0,0.0,1.0
572,500.64,673,0,2,0,3,1,1,0,0.0,1.0
573,4500.43,715,0,8,0,3,1,1,0,0.0,1.0
574,2503.45,581,1,2,0,3,1,1,0,0.0,1.0
575,4688.8,147,0,0,0,3,1,1,0,0.0,1.0
576,3253.16,278,0,8,0,3,1,1,0,0.0,1.0
577,353.96,595,0,2,0,3,1,1,0,0.0,1.0
578,4545.76,2,1,5,0,3,1,1,0,0.0,1.0
579,4114.41,415,1,3,0,3,1,1,0,0.0,1.0
580,4748.66,554,0,7,0,3,1,1,0,0.0,1.0
581,755.24,733,1,5,0,3,1,1,0,0.0,1.0
582,3252.16,84,0,1,0,3,1,1,0,0.0,1.0
583,199.62,403,0,9,0,3,1,1,0,0.0,1.0
584,3653.41,125,1,1,0,3,1,1,0,0.0,1.0
585,4669.19,401,1,1,0,3,1,1,0,0.0,1.0
586,1932.43,342,1,9,0,3,1,1,0,0.0,1.0
587,4038.95,525,0,7,0,3,1,1,0,0.0,1.0
588,1883.35,73,1,5,0,3,1,1,0,0.0,1.0
589,2852.28,789,1,9,0,3,1,1,0,0.0,1.0
590,85.77,876,1,3,0,3,1,1,0,0.0,1.0
591,3904.28,414,0,7,0,3,1,1,0,0.0,1.0
592,2660.39,204,1,4,0,3,1,1,0,0.0,1.0
593,4948.06,790,1,4,0,3,1,1,0,0.0,1.0
594,1928.22,848,1,3,0,3,1,1,0,0.0,1.0
595,918.48,491,1,4,0,3,1,1,0,0.0,1.0
596,4628.41,25,1,1,0,3,1,1,0,0.0,1.0
597,2417.78,448,0,3,0,3,1,1,0,0.0,1.0
598,188.48,764,1,9,0,3,1,1,0,0.0,1.0
599,1733.24,805,0,5,0,3,1,1,0,0.0,1.0
600,2618.27,534,0,6,0,3,1,1,0,0.0,1.0
601,656.66,885,0,7,0,3,1,1,0,0.0,1.0
602,2003.48,409,0,0,0,3,1,1,0,0.0,1.0
603,1310.28,178,1,4,0,3,1,1,0,0.0,1.0
604,4205.74,5,0,4,0,3,1,1,0,0.0,1.0
605,109.46,405,0,9,0,3,1,1,0,0.0,1.0
606,1072.5,331,0,7,0,3,1,1,0,0.0,1.0
607,341.79,284,0,4,0,3,1,1,0,0.0,1.0
608,4831.66,525,1,9,0,3,1,1,0,0.0,1.0
609,294.63,999,0,2,0,3,1,1,0,0.0,1.0
610,1015.33,588,1,7,1,3,1,1,0,0.0,1.0
611,19.48,414,1,7,0,3,1,1,0,0.0,1.0
612,4980.16,178,0,1,0,3,1,1,0,0.0,1.0
613,2712.54,480,1,7,0,3,1,1,0,0.0,1.0
614,4504.58,565,1,5,0,3,1,1,0,0.0,1.0
615,3497.95,851,0,1,1,3,1,1,0,0.0,1.0
616,134.85,427,1,4,0,3,1,1,0,0.0,1.0
617,3623.57,829,1,4,0,3,1,1,0,0.0,1.0
618,3970.7,532,0,0,0,3,1,1,0,0.0,1.0
619,812.78,559,1,8,0,3,1,1,0,0.0,1.0
620,4698.55,633,0,5,0,3,1,1,0,0.0,1.0
621,4720.52,99,1,5,0,3,1,1,0,0.0,1.0
622,3721.35,4,0,9,0,3,1,1,0,0.0,1.0
623,4535.66,3,1,0,0,3,1,1,0,0.0,1.0
624,3109.69,81,1,2,0,3,1,1,0,0.0,1.0
625,2296.54,549,1,1,0,3,1,1,0,0.0,1.0
626,1715.38,113,1,2,0,3,1,1,0,0.0,1.0
627,3071.9,350,0,6,0,3,1,1,0,0.0,1.0
628,243.71,324,0,1,0,3,1,1,0,0.0,1.0
629,3912.16,586,1,9,0,3,1,1,0,0.0,1.0
630,937.89,178,0,9,0,3,1,1,0,0.0,1.0
631,1354.41,382,1,1,0,3,1,1,0,0.0,1.0
632,2867.01,582,0,5,0,3,1,1,0,0.0,1.0
633,2497.95,642,1,3,0,3,1,1,0,0.0,1.0
634,1582.85,768,0,3,0,3,1,1,0,0.0,1.0
635,3516.64,434,0,2,0,3,1,1,0,0.0,1.0
636,3835.91,667,0,1,0,3,1,1,0,0.0,1.0
637,930.86,396,1,9,0,3,1,1,0,0.0,1.0
638,3621.1,643,1,7,0,3,1,1,0,0.0,1.0
639,1110.79,525,0,4,0,3,1,1,0,0.0,1.0
640,2281.9,461,1,2,0,3,1,1,0,0.0,1.0
641,3080.22,949,0,5,0,3,1,1,0,0.0,1.0
642,2965.37,116,0,5,0,3,1,1,0,0.0,1.0
643,1961.91,206,0,8,0,3,1,1,0,0.0,1.0
644,4395.05,839,0,6,0,3,1,1,0,0.0,1.0
645,3640.13,352,1,9,0,3,1,1,0,0.0,1.0
646,950.45,356,1,0,0,3,1,1,0,0.0,1.0
647,2577.96,438,1,3,0,3,1,1,0,0.0,1.0
648,4548.21,313,1,6,0,3,1,1,0,0.0,1.0
649,1258.4,913,0,2,0,3,1,1,0,0.0,1.0
650,1791.46,689,0,0,0,3,1,1,0,0.0,1.0
651,1735.05,453,0,0,0,3,1,1,0,0.0,1.0
652,4671.26,773,1,7,0,3,1,1,0,0.0,1.0
653,3527.46,253,0,5,0,3,1,1,0,0.0,1.0
654,4501.05,940,0,9,0,3,1,1,0,0.0,1.0
655,907.27,79,1,9,0,3,1,1,0,0.0,1.0
656,3533.34,532,0,6,0,3,1,1,0,0.0,1.0
657,4172.96,333,0,7,0,3,1,1,0,0.0,1.0
658,2690.45,813,0,2,0,3,1,1,0,0.0,1.0
659,531.78,503,0,4,0,3,1,1,0,0.0,1.0
660,4532.19,37,0,4,0,3,1,1,0,0.0,1.0
661,1205.66,626,1,9,0,3,1,1,0,0.0,1.0
662,1467.74,387,0,3,0,3,1,1,0,0.0,1.0
663,4697.68,692,0,8,0,3,1,1,0,0.0,1.0
664,4313.44,884,1,2,0,3,1,1,0,0.0,1.0
665,4750.06,939,1,8,0,3,1,1,0,0.0,1.0
666,3749.38,943,0,4,0,3,1,1,0,0.0,1.0
667,2587.77,878,1,3,0,3,1,1,0,0.0,1.0
668,665.42,191,1,5,0,3,1,1,0,0.0,1.0
669,297.76,237,0,8,0,3,1,1,0,0.0,1.0
670,1078.2,149,0,6,0,3,1,1,0,0.0,1.0
671,4651.2,164,0,3,0,3,1,1,0,0.0,1.0
672,3097.06,613,0,5,0,3,1,1,0,0.0,1.0
673,3519.32,864,0,2,0,3,1,1,0,0.0,1.0
674,1035.23,903,1,2,0,3,1,1,0,0.0,1.0
675,1633.24,73,1,8,0,3,1,1,0,0.0,1.0
676,142.82,505,0,9,0,3,1,1,0,0.0,1.0
677,1476.71,139,0,3,0,3,1,1,0,0.0,1.0
678,776.95,178,0,6,0,3,1,1,0,0.0,1.0
679,644.37,515,0,4,0,3,1,1,0,0.0,1.0
680,2882.66,627,0,6,0,3,1,1,0,0.0,1.0
681,2972.91,548,1,2,0,3,1,1,0,0.0,1.0
682,2950.12,206,0,2,0,3,1,1,0,0.0,1.0
683,4620.73,990,0,0,0,3,1,1,0,0.0,1.0
684,4863.6,889,0,1,0,3,1,1,0,0.0,1.0
685,1685.14,408,0,6,0,3,1,1,0,0.0,1.0
686,808.42,159,1,4,0,3,1,1,0,0.0,1.0
687,2708.02,750,1,8,0,3,1,1,0,0.0,1.0
688,4834.16,879,0,9,0,3,1,1,0,0.0,1.0
689,1424.08,609,0,3,0,3,1,1,0,0.0,1.0
690,2807.97,983,1,3,0,3,1,1,0,0.0,1.0
691,4473.68,927,1,0,0,3,1,1,0,0.0,1.0
692,3068.73,872,1,3,0,3,1,1,0,0.0,1.0
693,4034.21,492,1,2,1,3,1,1,0,0.0,1.0
694,3089.26,974,0,4,0,3,1,1,0,0.0,1.0
695,1149.74,67,1,2,0,3,1,1,0,0.0,1.0
696,3577.89,665,0,5,0,3,1,1,0,0.0,1.0
697,3954.96,1000,0,6,0,3,1,1,0,0.0,1.0
698,2371.8,650,0,1,0,3,1,1,0,0.0,1.0
699,2399.7,209,1,0,0,3,1,1,0,0.0,1.0
700,4645.26,509,0,4,0,3,1,1,0,0.0,1.0
701,2781.96,524,0,2,0,3,1,1,0,0.0,1.0
702,2122.95,809,1,3,0,3,1,1,0,0.0,1.0
703,4789.39,317,0,0,0,3,1,1,0,0.0,1.0
704,2985.2,786,1,5,0,3,1,1,0,0.0,1.0
705,4751.28,758,1,8,0,3,1,1,0,0.0,1.0
706,1796.83,526,1,8,0,3,1,1,0,0.0,1.0
707,816.09,166,1,4,0,3,1,1,0,0.0,1.0
708,2389.59,702,1,5,0,3,1,1,0,0.0,1.0
709,1856.06,973,0,9,0,3,1,1,0,0.0,1.0
710,2293.06,651,0,3,0,3,1,1,0,0.0,1.0
711,19.71,722,1,9,0,3,1,1,0,0.0,1.0
712,2585.86,730,1,4,0,3,1,1,0,0.0,1.0
713,586.36,318,1,4,0,3,1,1,0,0.0,1.0
714,4434.74,690,0,6,0,3,1,1,0,0.0,1.0
715,3995.01,80,0,9,0,3,1,1,0,0.0,1.0
716,1890.47,948,0,3,0,3,1,1,0,0.0,1.0
717,32.41,660,1,2,0,3,1,1,0,0.0,1.0
718,3389.54,1,1,1,0,3,1,1,0,0.0,1.0
719,4847.75,242,1,9,0,3,1,1,0,0.0,1.0
720,2785.07,27,1,2,0,3,1,1,0,0.0,1.0
721,2922.72,689,0,2,0,3,1,1,0,0.0,1.0
722,3121.42,826,0,3,0,3,1,1,0,0.0,1.0
723,4248.21,646,0,6,0,3,1,1,0,0.0,1.0
724,752.01,740,0,6,0,3,1,1,0,0.0,1.0
725,4876.05,802,0,6,0,3,1,1,0,0.0,1.0
726,4582.03,878,0,4,1,3,1,1,0,0.0,1.0
727,3660.79,124,1,0,0,3,1,1,0,0.0,1.0
728,1774.79,778,1,3,0,3,1,1,0,0.0,1.0
729,4481.96,744,1,4,0,3,1,1,0,0.0,1.0
730,1513.73,108,0,7,0,3,1,1,0,0.0,1.0
731,4795.55,172,1,6,0,3,1,1,0,0.0,1.0
732,3745.29,26,0,9,0,3,1,1,0,0.0,1.0
733,1962.49,507,0,1,0,3,1,1,0,0.0,1.0
734,499.32,547,1,7,0,3,1,1,0,0.0,1.0
735,764.8,304,0,9,0,3,1,1,0,0.0,1.0
736,410.77,503,0,2,0,3,1,1,0,0.0,1.0
737,3015.81,281,0,3,0,3,1,1,0,0.0,1.0
738,3313.27,481,0,4,0,3,1,1,0,0.0,1.0
739,3232.97,285,1,3,0,3,1,1,0,0.0,1.0
740,4783.68,723,1,2,0,3,1,1,0,0.0,1.0
741,2442.14,991,0,4,0,3,1,1,0,0.0,1.0
742,4032.48,764,0,2,0,3,1,1,0,0.0,1.0
743,2830.6,875,0,5,0,3,1,1,0,0.0,1.0
744,4501.21,661,0,7,0,3,1,1,0,0.0,1.0
745,2040.77,53,0,2,0,3,1,1,0,0.0,1.0
746,640.91,68,1,0,0,3,1,1,0,0.0,1.0
747,441.98,4,1,7,0,3,1,1,0,0.0,1.0
748,4202.95,885,0,8,0,3,1,1,0,0.0,1.0
749,2845.89,157,1,5,0,3,1,1,0,0.0,1.0
750,2042.61,89,0,4,0,3,1,1,0,0.0,1.0
751,439.18,859,0,1,0,3,1,1,0,0.0,1.0
752,441.21,201,0,5,0,3,1,1,0,0.0,1.0
753,260.75,833,0,1,0,3,1,1,0,0.0,1.0
754,3111.27,385,0,7,0,3,1,1,0,0.0,1.0
755,2221.72,986,1,2,0,3,1,1,0,0.0,1.0
756,945.06,11,0,2,0,3,1,1,0,0.0,1.0
757,1818.93,782,1,7,0,3,1,1,0,0.0,1.0
758,850.94,593,1,9,0,3,1,1,0,0.0,1.0
759,1850.67,730,0,2,0,3,1,1,0,0.0,1.0
760,2948.47,578,0,1,0,3,1,1,0,0.0,1.0
761,211.47,344,0,5,0,3,1,1,0,0.0,1.0
762,1553.8,109,0,6,0,3,1,1,0,0.0,1.0
763,3027.55,208,0,4,0,3,1,1,0,0.0,1.0
764,4806.2,371,0,3,0,3,1,1,0,0.0,1.0
765,2686.74,7,1,7,0,3,1,1,0,0.0,1.0
766,3039.54,24,0,1,0,3,1,1,0,0.0,1.0
767,3896.9,652,1,9,0,3,1,1,0,0.0,1.0
768,568.08,800,1,1,0,3,1,1,0,0.0,1.0
769,1499.39,962,1,2,0,3,1,1,0,0.0,1.0
770,4262.2,958,1,8,0,3,1,1,0,0.0,1.0
771,4017.08,374,0,2,0,3,1,1,0,0.0,1.0
772,1066.42,783,1,5,0,3,1,1,0,0.0,1.0
773,4668.16,695,1,6,0,3,1,1,0,0.0,1.0
774,3107.41,385,1,0,0,3,1,1,0,0.0,1.0
775,1015.92,92,0,9,0,3,1,1,0,0.0,1.0
776,1324.27,255,0,4,0,3,1,1,0,0.0,1.0
777,1103.19,890,1,0,0,3,1,1,0,0.0,1.0
778,1953.68,788,1,2,0,3,1,1,0,0.0,1.0
779,3505.83,561,1,1,0,3,1,1,0,0.0,1.0
780,3467.87,748,0,2,0,3,1,1,0,0.0,1.0
781,3259.65,777,0,2,0,3,1,1,0,0.0,1.0
782,619.75,675,0,6,0,3,1,1,0,0.0,1.0
783,1049.9,416,1,8,0,3,1,1,0,0.0,1.0
784,4429.63,705,0,6,0,3,1,1,0,0.0,1.0
785,1140.14,275,0,9,0,3,1,1,0,0.0,1.0
786,2937.58,929,0,7,0,3,1,1,0,0.0,1.0
787,4902.54,835,1,8,0,3,1,1,0,0.0,1.0
788,718.29,540,1,0,0,3,1,1,0,0.0,1.0
789,3044.76,707,0,5,0,3,1,1,0,0.0,1.0
790,2216.72,847,1,2,0,3,1,1,0,0.0,1.0
791,2055.24,590,0,3,0,3,1,1,0,0.0,1.0
792,569.9,743,0,4,0,3,1,1,0,0.0,1.0
793,3169.99,654,0,9,0,3,1,1,0,0.0,1.0
794,3862.26,300,0,2,0,3,1,1,0,0.0,1.0
795,3916.15,196,0,9,0,3,1,1,0,0.0,1.0
796,4848.66,891,0,3,0,3,1,1,0,0.0,1.0
797,3228.71,362,0,2,0,3,1,1,0,0.0,1.0
798,2520.41,88,0,8,0,3,1,1,0,0.0,1.0
799,809.59,907,0,4,0,3,1,1,0,0.0,1.0
800,528.5,921,0,9,0,3,1,1,0,0.0,1.0
801,4063.68,458,0,3,0,3,1,1,0,0.0,1.0
802,4054.92,59,1,4,0,3,1,1,0,0.0,1.0
803,3924.14,329,0,5,0,3,1,1,0,0.0,1.0
804,3219.14,163,1,5,0,3,1,1,0,0.0,1.0
805,4726.09,292,1,4,0,3,1,1,0,0.0,1.0
806,4705.52,723,0,3,0,3,1,1,0,0.0,1.0
807,1786.61,969,0,7,0,3,1,1,0,0.0,1.0
808,788.85,18,1,3,0,3,1,1,0,0.0,1.0
809,2809.79,261,0,7,0,3,1,1,0,0.0,1.0
810,3083.68,430,1,8,0,3,1,1,0,0.0,1.0
811,2671.76,680,1,3,0,3,1,1,0,0.0,1.0
812,1617.7,795,1,1,0,3,1,1,0,0.0,1.0
813,588.21,50,1,3,0,3,1,1,0,0.0,1.0
814,4039.38,98,1,3,0,3,1,1,0,0.0,1.0
815,4574.37,162,0,8,0,3,1,1,0,0.0,1.0
816,1404.0,206,1,5,0,3,1,1,0,0.0,1.0
817,4539.37,82,1,9,0,3,1,1,0,0.0,1.0
818,1575.38,197,1,5,0,3,1,1,0,0.0,1.0
819,1007.08,285,1,2,0,3,1,1,0,0.0,1.0
820,4676.69,784,1,6,0,3,1,1,0,0.0,1.0
821,3661.94,565,1,8,0,3,1,1,0,0.0,1.0
822,325.68,141,1,5,0,3,1,1,0,0.0,1.0
823,3582.45,316,1,6,0,3,1,1,0,0.0,1.0
824,1427.47,245,0,3,0,3,1,1,0,0.0,1.0
825,3507.81,239,0,8,0,3,1,1,0,0.0,1.0
826,3757.98,347,0,3,0,3,1,1,0,0.0,1.0
827,1494.57,107,1,4,0,3,1,1,0,0.0,1.0
828,674.55,402,1,7,0,3,1,1,0,0.0,1.0
829,2777.04,263,1,7,0,3,1,1,0,0.0,1.0
830,4418.49,317,1,3,0,3,1,1,0,0.0,1.0
831,2004.83,611,1,5,0,3,1,1,0,0.0,1.0
832,2859.85,713,1,8,1,3,1,1,0,0.0,1.0
833,1461.71,911,0,2,0,3,1,1,0,0.0,1.0
834,605.45,767,0,0,0,3,1,1,0,0.0,1.0
835,748.87,440,1,2,0,3,1,1,0,0.0,1.0
836,1994.37,693,1,5,0,3,1,1,0,0.0,1.0
837,211.47,885,0,6,0,3,1,1,0,0.0,1.0
838,2474.43,497,1,3,0,3,1,1,0,0.0,1.0
839,1143.9,686,0,2,0,3,1,1,0,0.0,1.0
840,558.67,48,1,8,0,3,1,1,0,0.0,1.0
841,4613.81,298,0,6,0,3,1,1,0,0.0,1.0
842,2642.08,510,0,1,0,3,1,1,0,0.0,1.0
843,2021.41,879,0,9,0,3,1,1,0,0.0,1.0
844,3356.22,265,1,1,0,3,1,1,0,0.0,1.0
845,2739.19,500,1,1,0,3,1,1,0,0.0,1.0
846,2611.14,703,1,9,0,3,1,1,0,0.0,1.0
847,1785.32,345,0,2,0,3,1,1,0,0.0,1.0
848,162.02,261,0,3,0,3,1,1,0,0.0,1.0
849,4447.64,328,1,6,0,3,1,1,0,0.0,1.0
850,3598.93,625,1,0,0,3,1,1,0,0.0,1.0
851,646.28,720,1,0,0,3,1,1,0,0.0,1.0
852,930.11,897,0,5,0,3,1,1,0,0.0,1.0
853,3294.35,171,0,3,0,3,1,1,0,0.0,1.0
854,1384.42,257,1,9,0,3,1,1,0,0.0,1.0
855,635.19,188,0,6,0,3,1,1,0,0.0,1.0
856,2099.87,234,0,5,0,3,1,1,0,0.0,1.0
857,1414.07,160,1,6,0,3,1,1,0,0.0,1.0
858,1078.66,311,1,4,0,3,1,1,0,0.0,1.0
859,1616.55,420,1,2,0,3,1,1,0,0.0,1.0
860,4259.38,788,0,2,0,3,1,1,0,0.0,1.0
861,2832.25,236,0,7,0,3,1,1,0,0.0,1.0
862,3687.72,534,1,4,0,3,1,1,0,0.0,1.0
863,1743.53,776,0,6,0,3,1,1,0,0.0,1.0
864,3158.72,509,1,9,0,3,1,1,0,0.0,1.0
865,2762.98,855,0,1,0,3,1,1,0,0.0,1.0
866,4815.12,111,1,9,0,3,1,1,0,0.0,1.0
867,134.41,521,0,0,0,3,1,1,0,0.0,1.0
868,2514.98,701,0,8,0,3,1,1,0,0.0,1.0
869,4971.92,980,1,2,0,3,1,1,0,0.0,1.0
870,1590.42,705,0,8,0,3,1,1,0,0.0,1.0
871,2611.72,186,0,6,0,3,1,1,0,0.0,1.0
872,2160.91,771,0,1,0,3,1,1,0,0.0,1.0
873,4596.58,693,1,4,0,3,1,1,0,0.0,1.0
874,3067.78,922,0,6,0,3,1,1,0,0.0,1.0
875,4073.32,803,1,0,0,3,1,1,0,0.0,1.0
876,2797.82,578,0,0,0,3,1,1,0,0.0,1.0
877,426.99,822,1,2,0,3,1,1,0,0.0,1.0
878,20.25,930,1,0,0,3,1,1,0,0.0,1.0
879,2753.26,556,0,7,1,3,1,1,0,0.0,1.0
880,2823.83,488,0,8,0,3,1,1,0,0.0,1.0
881,565.55,125,1,2,0,3,1,1,0,0.0,1.0
882,669.8,525,1,0,0,3,1,1,0,0.0,1.0
883,4883.89,420,0,2,0,3,1,1,0,0.0,1.0
884,1227.5,465,1,8,0,3,1,1,0,0.0,1.0
885,4492.8,634,0,4,0,3,1,1,0,0.0,1.0
886,2955.33,984,0,4,0,3,1,1,0,0.0,1.0
887,3469.71,421,0,7,0,3,1,1,0,0.0,1.0
888,2746.32,829,1,5,0,3,1,1,0,0.0,1.0
889,1960.5,379,1,1,0,3,1,1,0,0.0,1.0
890,408.83,905,1,8,0,3,1,1,0,0.0,1.0
891,4831.16,880,0,5,0,3,1,1,0,0.0,1.0
892,56.21,222,1,8,0,3,1,1,0,0.0,1.0
893,2512.29,932,1,0,0,3,1,1,0,0.0,1.0
894,1913.8,654,0,7,0,3,1,1,0,0.0,1.0
895,2862.47,298,0,4,0,3,1,1,0,0.0,1.0
896,1995.72,939,1,8,0,3,1,1,0,0.0,1.0
897,1854.21,986,0,2,0,3,1,1,0,0.0,1.0
898,3581.73,916,1,2,0,3,1,1,0,0.0,1.0
899,1393.03,669,1,9,0,3,1,1,0,0.0,1.0
900,4639.33,53,0,3,0,3,1,1,0,0.0,1.0
901,2805.54,197,1,2,0,3,1,1,0,0.0,1.0
